arm_id,task,timestep,reward,success,runtime,cost,steps,log_path
verifier,task_m3,23,1.0,1,20.3,0.01868295,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m4,24,0.0,0,83.8,0.0106653,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m5,25,0.0,0,59.8,0.010634550000000001,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m6,26,1.0,1,75.0,0.018483749999999997,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m7,27,0.0,0,59.8,0.010407300000000001,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m8,28,0.0,0,180.0,0.0413832,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m9,29,0.0,0,131.9,0.041847449999999994,20,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m10,30,0.0,0,180.0,0.0671853,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m11,31,0.0,0,180.0,0.0504249,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m12,32,0.0,0,180.0,0.03801315000000001,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m13,33,1.0,1,26.3,0.025742099999999997,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m14,34,0.0,0,180.0,0.05378745,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m15,35,0.0,0,20.2,0.02217015,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m16,36,0.0,0,20.4,0.01846365,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m17,37,1.0,1,78.0,0.06246900000000001,17,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m18,38,0.0,0,180.0,0.07265685000000001,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m19,39,0.0,0,50.4,0.02748585,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
verifier,task_m20,40,1.0,1,16.8,0.0196239,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_verifier_trial0_2026-06-30T20-22-13Z_FULL.jsonl
exploratory,task_e1,1,1.0,1,38.3,0.0169191,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e2,2,1.0,1,17.3,0.01904385,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e3,3,1.0,1,21.5,0.015072450000000001,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e4,4,0.0,0,180.0,0.03241859999999999,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e5,5,0.0,0,180.0,0.09065954999999998,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e6,6,0.0,0,160.5,0.06884219999999999,33,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e7,7,1.0,1,123.0,0.0821274,22,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e8,8,1.0,1,13.8,0.0163569,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e9,9,1.0,1,16.8,0.019029900000000002,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e10,10,0.0,0,180.0,0.06417599999999998,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e11,11,0.0,0,180.0,0.07603154999999999,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e12,12,1.0,1,15.2,0.01573995,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e13,13,1.0,1,55.0,0.02600835,14,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e14,14,1.0,1,17.5,0.019135650000000004,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e15,15,1.0,1,16.9,0.020063400000000002,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e16,16,1.0,1,29.3,0.019182150000000002,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e17,17,1.0,1,131.0,0.07451685,28,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e18,18,1.0,1,17.8,0.017268900000000004,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e19,19,0.0,0,180.0,0.04339245,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_e20,20,1.0,1,33.5,0.022481100000000004,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m1,21,0.0,0,164.0,0.06889635000000001,34,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m2,22,1.0,1,85.6,0.042482400000000003,18,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m3,23,1.0,1,16.0,0.0166827,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m4,24,1.0,1,35.3,0.041295899999999996,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m5,25,0.0,0,123.2,0.02018805,14,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m6,26,1.0,1,37.9,0.030767700000000002,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m7,27,0.0,0,67.9,0.0423279,15,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m8,28,0.0,0,180.0,0.0414156,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m9,29,0.0,0,180.0,0.092943,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m10,30,1.0,1,35.9,0.030317999999999998,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m11,31,0.0,0,180.0,0.055124400000000004,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m12,32,0.0,0,54.7,0.00969855,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m13,33,0.0,0,180.0,0.09348765,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m14,34,0.0,0,180.0,0.1107429,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m15,35,1.0,1,23.4,0.0222756,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m16,36,0.0,0,20.2,0.01870335,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m17,37,1.0,1,20.5,0.021508650000000004,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m18,38,1.0,1,165.1,0.06427364999999999,29,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m19,39,1.0,1,126.3,0.03670005,18,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
exploratory,task_m20,40,1.0,1,17.1,0.01829115,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_exploratory_trial0_2026-06-30T21-35-26Z_FULL.jsonl
algorithmic,task_e1,1,1.0,1,17.4,0.020701800000000003,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e2,2,1.0,1,40.1,0.01735875,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e3,3,0.0,0,56.5,0.00955755,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e4,4,0.0,0,58.2,0.00972555,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e5,5,0.0,0,180.0,0.07319790000000001,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e6,6,0.0,0,56.3,0.0175482,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e7,7,1.0,1,73.4,0.0349932,18,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e8,8,1.0,1,22.8,0.018345149999999998,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e9,9,1.0,1,43.0,0.01807575,11,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e10,10,0.0,0,180.0,0.08876324999999999,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e11,11,0.0,0,101.9,0.04664265,20,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e12,12,0.0,0,53.8,0.010204800000000002,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e13,13,1.0,1,74.0,0.04314975000000001,13,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e14,14,1.0,1,17.6,0.0194229,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e15,15,1.0,1,34.5,0.0228984,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e16,16,0.0,0,40.1,0.009838050000000001,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e17,17,0.0,0,180.0,0.03910005,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e18,18,1.0,1,18.9,0.02008065,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e19,19,0.0,0,96.1,0.02200335,16,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_e20,20,1.0,1,30.6,0.023563349999999997,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m1,21,1.0,1,48.0,0.01950375,11,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m2,22,0.0,0,39.0,0.0103218,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m3,23,1.0,1,26.7,0.0176697,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m4,24,1.0,1,173.9,0.048284249999999994,25,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m5,25,0.0,0,60.2,0.0105963,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m6,26,1.0,1,37.3,0.0183474,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m7,27,0.0,0,95.0,0.025005600000000003,17,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m8,28,0.0,0,68.4,0.01057155,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m9,29,1.0,1,169.1,0.0473769,27,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m10,30,0.0,0,180.0,0.08607300000000001,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m11,31,0.0,0,180.0,0.11011724999999997,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m12,32,0.0,0,64.2,0.009850800000000002,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m13,33,0.0,0,62.7,0.0177171,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m14,34,0.0,0,180.0,0.03198555,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m15,35,0.0,0,25.0,0.0194877,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m16,36,0.0,0,21.1,0.01969365,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m17,37,1.0,1,25.4,0.023109900000000003,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m18,38,0.0,0,136.6,0.03873585,21,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m19,39,0.0,0,50.8,0.020664000000000002,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
algorithmic,task_m20,40,1.0,1,19.3,0.01999365,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_algorithmic_trial0_2026-06-30T22-45-38Z_FULL.jsonl
junior_reactive,task_e1,1,1.0,1,23.9,0.01647135,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e2,2,1.0,1,30.1,0.0179844,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e3,3,1.0,1,13.6,0.015317700000000002,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e4,4,1.0,1,24.4,0.0210879,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e5,5,0.0,0,180.0,0.09293865,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e6,6,0.0,0,143.1,0.05678355,29,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e7,7,1.0,1,22.9,0.02342655,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e8,8,1.0,1,15.0,0.016187399999999998,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e9,9,1.0,1,26.5,0.02311005,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e10,10,0.0,0,180.0,0.11610165000000001,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e11,11,0.0,0,180.0,0.0416211,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e12,12,1.0,1,34.9,0.04252425,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e13,13,1.0,1,26.7,0.02717055,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e14,14,1.0,1,21.7,0.0190644,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e15,15,1.0,1,19.3,0.020770649999999998,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e16,16,1.0,1,22.5,0.0179061,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e17,17,1.0,1,46.6,0.02974575,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e18,18,0.0,0,180.0,0.0824409,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e19,19,0.0,0,180.0,0.07692960000000001,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_e20,20,1.0,1,22.7,0.02134635,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m1,21,1.0,1,97.8,0.023415449999999997,14,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m2,22,1.0,1,102.9,0.0462792,16,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m3,23,1.0,1,18.5,0.016391700000000002,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m4,24,1.0,1,68.0,0.050533350000000005,14,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m5,25,0.0,0,106.4,0.020654850000000002,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m6,26,1.0,1,19.0,0.0169014,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m7,27,0.0,0,127.9,0.07872570000000001,23,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m8,28,0.0,0,69.9,0.01032255,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m9,29,0.0,0,180.0,0.04764525,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m10,30,0.0,0,66.7,0.024471150000000004,13,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m11,31,0.0,0,180.0,0.06023895,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m12,32,0.0,0,68.7,0.0104808,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m13,33,0.0,0,180.0,0.0857163,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m14,34,0.0,0,180.0,0.0409317,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m15,35,1.0,1,28.7,0.02157435,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m16,36,1.0,1,35.0,0.04324965,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m17,37,1.0,1,29.6,0.02125215,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m18,38,0.0,0,74.4,0.013232700000000002,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m19,39,0.0,0,31.9,0.0203907,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
junior_reactive,task_m20,40,1.0,1,17.4,0.0179709,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_junior_reactive_trial0_2026-06-30T23-49-50Z_FULL.jsonl
domain_expert,task_e1,1,1.0,1,17.8,0.017928600000000003,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e2,2,1.0,1,27.1,0.019847100000000003,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e3,3,1.0,1,111.1,0.033322950000000004,15,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e4,4,0.0,0,70.8,0.009671550000000001,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e5,5,0.0,0,180.0,0.05964749999999999,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e6,6,1.0,1,75.8,0.031370999999999996,14,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e7,7,0.0,0,93.8,0.01373595,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
